Checked;Protein FDR Confidence: Combined;Master;Accession;Description;Exp. q-value: Combined;Contaminant;Sum PEP Score;Coverage [%];# Peptides;# PSMs;# Unique Peptides;# AAs;MW [kDa];calc. pI;Score Sequest HT: Sequest HT;# Peptides (by Search Engine): Sequest HT;Biological Process;Cellular Component;Molecular Function;Pfam IDs;Entrez Gene ID;Ensembl Gene ID;Gene Symbol;Chromosome;KEGG Pathways;Reactome Pathways;WikiPathways;# Protein Pathway Groups;Abundances (Scaled): F1: 126, Sample, T1, 02B001;Abundances (Scaled): F1: 127N, Sample, T2, 02B001;Abundances (Scaled): F1: 128N, Sample, T3, 02B001;Abundances (Scaled): F1: 129N, Sample, T4, 02B001;Abundances (Scaled): F1: 130N, Sample, T5, 02B001;Abundances (Scaled): F1: 131N, Sample, T6, 02B001;Abundances (Scaled): F1: 132N, Sample, T7, 02B001;Abundances (Scaled): F1: 133N, Sample, T8, 02B001;Abundances (Scaled): F1: 134N, Control, n/a, n/a;Abundances (Scaled): F2: 126, Sample, T1, 02B002;Abundances (Scaled): F2: 127N, Sample, T2, 02B002;Abundances (Scaled): F2: 128N, Sample, T3, 02B002;Abundances (Scaled): F2: 129N, Sample, T4, 02B002;Abundances (Scaled): F2: 130N, Control, n/a, n/a;Abundances (Scaled): F2: 131N, Control, n/a, n/a;Abundances (Scaled): F2: 132N, Control, n/a, n/a;Abundances (Scaled): F2: 133N, Control, n/a, n/a;Abundances (Scaled): F2: 134N, Control, n/a, n/a;Abundances (Scaled): F3: 126, Sample, T1, 02B004;Abundances (Scaled): F3: 127N, Sample, T2, 02B004;Abundances (Scaled): F3: 128N, Sample, T3, 02B004;Abundances (Scaled): F3: 129N, Sample, T4, 02B004;Abundances (Scaled): F3: 130N, Sample, T5, 02B004;Abundances (Scaled): F3: 131N, Sample, T6, 02B004;Abundances (Scaled): F3: 132N, Sample, T7, 02B004;Abundances (Scaled): F3: 133N, Sample, T8, 02B004;Abundances (Scaled): F3: 134N, Control, n/a, n/a;Abundances (Scaled): F4: 126, Sample, T1, 02B006;Abundances (Scaled): F4: 127N, Sample, T2, 02B006;Abundances (Scaled): F4: 128N, Sample, T3, 02B006;Abundances (Scaled): F4: 129N, Sample, T4, 02B006;Abundances (Scaled): F4: 130N, Sample, T5, 02B006;Abundances (Scaled): F4: 131N, Sample, T6, 02B006;Abundances (Scaled): F4: 132N, Sample, T7, 02B006;Abundances (Scaled): F4: 133N, Control, n/a, n/a;Abundances (Scaled): F4: 134N, Control, n/a, n/a;Abundances (Scaled): F5: 126, Sample, T1, 02B007;Abundances (Scaled): F5: 127N, Sample, T2, 02B007;Abundances (Scaled): F5: 128N, Sample, T3, 02B007;Abundances (Scaled): F5: 129N, Sample, T4, 02B007;Abundances (Scaled): F5: 130N, Sample, T5, 02B007;Abundances (Scaled): F5: 131N, Sample, T6, 02B007;Abundances (Scaled): F5: 132N, Control, n/a, n/a;Abundances (Scaled): F5: 133N, Control, n/a, n/a;Abundances (Scaled): F5: 134N, Control, n/a, n/a;Abundances (Scaled): F6: 126, Sample, T1, 02B008;Abundances (Scaled): F6: 127N, Sample, T2, 02B008;Abundances (Scaled): F6: 128N, Control, n/a, n/a;Abundances (Scaled): F6: 129N, Sample, T4, 02B008;Abundances (Scaled): F6: 130N, Control, n/a, n/a;Abundances (Scaled): F6: 131N, Sample, T6, 02B008;Abundances (Scaled): F6: 132N, Sample, T7, 02B008;Abundances (Scaled): F6: 133N, Control, n/a, n/a;Abundances (Scaled): F6: 134N, Control, n/a, n/a;Abundances (Scaled): F7: 126, Sample, T1, 02B009;Abundances (Scaled): F7: 127N, Sample, T2, 02B009;Abundances (Scaled): F7: 128N, Sample, T3, 02B009;Abundances (Scaled): F7: 129N, Sample, T4, 02B009;Abundances (Scaled): F7: 130N, Sample, T5, 02B009;Abundances (Scaled): F7: 131N, Sample, T6, 02B009;Abundances (Scaled): F7: 132N, Sample, T7, 02B009;Abundances (Scaled): F7: 133N, Sample, T8, 02B009;Abundances (Scaled): F7: 134N, Control, n/a, n/a;Abundances (Scaled): F8: 126, Sample, T1, 02B010;Abundances (Scaled): F8: 127N, Sample, T2, 02B010;Abundances (Scaled): F8: 128N, Sample, T3, 02B010;Abundances (Scaled): F8: 129N, Sample, T4, 02B010;Abundances (Scaled): F8: 130N, Sample, T5, 02B010;Abundances (Scaled): F8: 131N, Sample, T6, 02B010;Abundances (Scaled): F8: 132N, Sample, T7, 02B010;Abundances (Scaled): F8: 133N, Sample, T8, 02B010;Abundances (Scaled): F8: 134N, Control, n/a, n/a;Found in Sample: [S1] F1: 126, Sample, T1, 02B001;Found in Sample: [S9] F1: 127N, Sample, T2, 02B001;Found in Sample: [S10] F1: 128N, Sample, T3, 02B001;Found in Sample: [S11] F1: 129N, Sample, T4, 02B001;Found in Sample: [S12] F1: 130N, Sample, T5, 02B001;Found in Sample: [S13] F1: 131N, Sample, T6, 02B001;Found in Sample: [S14] F1: 132N, Sample, T7, 02B001;Found in Sample: [S15] F1: 133N, Sample, T8, 02B001;Found in Sample: [S16] F1: 134N, Control, n/a, n/a;Found in Sample: [S2] F2: 126, Sample, T1, 02B002;Found in Sample: [S17] F2: 127N, Sample, T2, 02B002;Found in Sample: [S18] F2: 128N, Sample, T3, 02B002;Found in Sample: [S19] F2: 129N, Sample, T4, 02B002;Found in Sample: [S20] F2: 130N, Control, n/a, n/a;Found in Sample: [S21] F2: 131N, Control, n/a, n/a;Found in Sample: [S22] F2: 132N, Control, n/a, n/a;Found in Sample: [S23] F2: 133N, Control, n/a, n/a;Found in Sample: [S24] F2: 134N, Control, n/a, n/a;Found in Sample: [S3] F3: 126, Sample, T1, 02B004;Found in Sample: [S25] F3: 127N, Sample, T2, 02B004;Found in Sample: [S26] F3: 128N, Sample, T3, 02B004;Found in Sample: [S27] F3: 129N, Sample, T4, 02B004;Found in Sample: [S28] F3: 130N, Sample, T5, 02B004;Found in Sample: [S29] F3: 131N, Sample, T6, 02B004;Found in Sample: [S30] F3: 132N, Sample, T7, 02B004;Found in Sample: [S31] F3: 133N, Sample, T8, 02B004;Found in Sample: [S32] F3: 134N, Control, n/a, n/a;Found in Sample: [S4] F4: 126, Sample, T1, 02B006;Found in Sample: [S33] F4: 127N, Sample, T2, 02B006;Found in Sample: [S34] F4: 128N, Sample, T3, 02B006;Found in Sample: [S35] F4: 129N, Sample, T4, 02B006;Found in Sample: [S36] F4: 130N, Sample, T5, 02B006;Found in Sample: [S37] F4: 131N, Sample, T6, 02B006;Found in Sample: [S38] F4: 132N, Sample, T7, 02B006;Found in Sample: [S39] F4: 133N, Control, n/a, n/a;Found in Sample: [S40] F4: 134N, Control, n/a, n/a;Found in Sample: [S5] F5: 126, Sample, T1, 02B007;Found in Sample: [S41] F5: 127N, Sample, T2, 02B007;Found in Sample: [S42] F5: 128N, Sample, T3, 02B007;Found in Sample: [S43] F5: 129N, Sample, T4, 02B007;Found in Sample: [S44] F5: 130N, Sample, T5, 02B007;Found in Sample: [S45] F5: 131N, Sample, T6, 02B007;Found in Sample: [S46] F5: 132N, Control, n/a, n/a;Found in Sample: [S47] F5: 133N, Control, n/a, n/a;Found in Sample: [S48] F5: 134N, Control, n/a, n/a;Found in Sample: [S6] F6: 126, Sample, T1, 02B008;Found in Sample: [S49] F6: 127N, Sample, T2, 02B008;Found in Sample: [S50] F6: 128N, Control, n/a, n/a;Found in Sample: [S51] F6: 129N, Sample, T4, 02B008;Found in Sample: [S52] F6: 130N, Control, n/a, n/a;Found in Sample: [S53] F6: 131N, Sample, T6, 02B008;Found in Sample: [S54] F6: 132N, Sample, T7, 02B008;Found in Sample: [S55] F6: 133N, Control, n/a, n/a;Found in Sample: [S56] F6: 134N, Control, n/a, n/a;Found in Sample: [S7] F7: 126, Sample, T1, 02B009;Found in Sample: [S57] F7: 127N, Sample, T2, 02B009;Found in Sample: [S58] F7: 128N, Sample, T3, 02B009;Found in Sample: [S59] F7: 129N, Sample, T4, 02B009;Found in Sample: [S60] F7: 130N, Sample, T5, 02B009;Found in Sample: [S61] F7: 131N, Sample, T6, 02B009;Found in Sample: [S62] F7: 132N, Sample, T7, 02B009;Found in Sample: [S63] F7: 133N, Sample, T8, 02B009;Found in Sample: [S64] F7: 134N, Control, n/a, n/a;Found in Sample: [S8] F8: 126, Sample, T1, 02B010;Found in Sample: [S65] F8: 127N, Sample, T2, 02B010;Found in Sample: [S66] F8: 128N, Sample, T3, 02B010;Found in Sample: [S67] F8: 129N, Sample, T4, 02B010;Found in Sample: [S68] F8: 130N, Sample, T5, 02B010;Found in Sample: [S69] F8: 131N, Sample, T6, 02B010;Found in Sample: [S70] F8: 132N, Sample, T7, 02B010;Found in Sample: [S71] F8: 133N, Sample, T8, 02B010;Found in Sample: [S72] F8: 134N, Control, n/a, n/a;# Protein Groups;Modifications
FALSE;High;Master Protein;P59665;Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1;0;FALSE;158,616;73;27;2040;4;94;10,2;6,99;2934,08;27;"cell organization and biogenesis;cellular component movement;defense response;regulation of biological process;response to stimulus;transport";"extracellular;organelle lumen";;Pf00323, Pf00879;"1667; 728358";"ENSG00000206047.2; ENSG00000240247.7";"DEFA1; DEFA1B";8;;"Alpha-defensins; Neutrophil degranulation";;6;2,2;54,1;36,3;305,8;61,2;17,8;17,8;20,9;100;2,4;23,2;271,4;17,4;100,9;92,9;97,7;104,3;104,1;0,2;7,5;66,9;499,1;288;385;279,3;191,7;100;1,8;25,6;694,5;547,1;54,2;835,3;289,7;102,3;97,7;1,2;112,9;87;309,2;68,2;191,9;98,4;100,3;101,3;1,7;29,1;96;147;95;18,3;31,9;111,8;97,2;1,3;13,4;5,4;314;5,2;20;26,6;53,5;100;0,6;16,1;9,8;87,9;15,4;12,4;14,6;15,2;100;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;High;High;High;High;Medium;Medium;Medium;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;P49720;Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2;0;FALSE;158,247;71;30;211;30;205;22,9;6,55;355,48;30;"metabolic process;regulation of biological process;response to stimulus;transport";"cytoplasm;cytosol;nucleus;proteasome";"catalytic activity;enzyme regulator activity;protein binding";Pf00227;5691;"ENSG00000275903.2; ENSG00000277791.4";PSMB3;"17; CHR_HSCHR17_7_CTG4";Proteasome;"Regulation of RAS by GAPs; CDT1 association with the CDC6:ORC:origin complex; Downstream TCR signaling; UCH proteinases; NIK-->noncanonical NF-kB signaling; Hh mutants that don't undergo autocatalytic processing are degraded by ERAD; SCF-beta-TrCP mediated degradation of Emi1; Cross-presentation of soluble exogenous antigens (endosomes); Separation of Sister Chromatids; Vpu mediated degradation of CD4; Hedgehog ligand biogenesis; Regulation of RUNX2 expression and activity; Ub-specific processing proteases; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; ER-Phagosome pathway; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; ABC-family proteins mediated transport; Regulation of activated PAK-2p34 by proteasome mediated degradation; CDK-mediated phosphorylation and removal of Cdc6; FCERI mediated NF-kB activation; Neddylation; Autodegradation of the E3 ubiquitin ligase COP1; G2/M Checkpoints; Regulation of RUNX3 expression and activity; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Regulation of expression of SLITs and ROBOs; Removal of licensing factors from origins; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of PTEN stability and activity; Regulation of DNA replication; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Vif-mediated degradation of APOBEC3G; Antigen processing: Ubiquitination & Proteasome degradation; GLI3 is processed to GLI3R by the proteasome; SCF(Skp2)-mediated degradation of p27/p21; APC/C:Cdc20 mediated degradation of Securin; Interleukin-1 family signaling; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of GLI1 by the proteasome; Degradation of GLI2 by the proteasome; The role of GTSE1 in G2/M progression after G2 checkpoint; Regulation of ornithine decarboxylase (ODC); Interleukin-20 family signaling; Hedgehog 'on' state; Ubiquitin-dependent degradation of Cyclin D1; Degradation of DVL; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Degradation of AXIN; Autodegradation of Cdh1 by Cdh1:APC/C; Asymmetric localization of PCP proteins; Orc1 removal from chromatin; M/G1 Transition; Activation of NF-kappaB in B cells; Degradation of beta-catenin by the destruction complex; MAPK6/MAPK4 signaling; Dectin-1 mediated noncanonical NF-kB signaling; Defective CFTR causes cystic fibrosis";Proteasome Degradation;150;217,4;5;148,7;18;84;21,7;11,7;15,9;100;45,4;13,1;589,6;32,7;102,7;88,9;101,8;104,4;102,2;51,7;123,4;6,8;5,9;0,4;10,4;0,7;10,2;100;67,7;55;7,1;459,5;5,6;22,3;14,8;102,1;97,9;93,6;70,2;4,3;57,9;11;13,9;99,5;102,7;97,8;114,4;113;98,5;27,7;101,4;18,2;32,6;103,1;96,9;132,1;74,3;24,5;118,9;104,5;68,1;114,5;18,9;100;74,1;120;86,2;42,7;21,3;67,1;33,2;12,7;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;High;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;Q16778;Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=HIST2H2BE PE=1 SV=3;0;FALSE;157,637;67;23;533;1;126;13,9;10,32;845,53;23;"cell organization and biogenesis;defense response;response to stimulus";"chromosome;cytosol;nucleus";"DNA binding;protein binding";Pf00125, Pf00808;8349;ENSG00000184678.10;HIST2H2BE;1;"Alcoholism; Viral carcinogenesis; Systemic lupus erythematosus";"SIRT1 negatively regulates rRNA expression; Nonhomologous End-Joining (NHEJ); Activation of anterior HOX genes in hindbrain development during early embryogenesis; NoRC negatively regulates rRNA expression; Meiotic synapsis; Transcriptional regulation by small RNAs; Meiotic recombination; PRC2 methylates histones and DNA; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; HDACs deacetylate histones; Formation of the beta-catenin:TCF transactivating complex; DNA methylation; G2/M DNA damage checkpoint; Packaging Of Telomere Ends; Ub-specific processing proteases; Amyloid fiber formation; RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function; RUNX1 regulates transcription of genes involved in differentiation of HSCs; RNA Polymerase I Chain Elongation; HATs acetylate histones; Deposition of new CENPA-containing nucleosomes at the centromere; Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3; ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression; Condensation of Prophase Chromosomes; Processing of DNA double-strand break ends; DNA Damage/Telomere Stress Induced Senescence; Senescence-Associated Secretory Phenotype (SASP); B-WICH complex positively regulates rRNA expression; RNA Polymerase I Promoter Opening; Oxidative Stress Induced Senescence";;75;;;;;;;;;;43,7;33,4;110,3;37,1;105,3;112,8;78,4;107,7;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,8;54,4;34,3;213,9;57,7;33,8;55,2;102,7;100;;;;;;;;;;High;High;High;High;High;High;High;High;High;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Not Found;Not Found;Not Found;Medium;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Medium;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;1;
FALSE;High;Master Protein;P12111;Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5;0;FALSE;157,5;16;42;204;32;3177;343,5;6,68;273,75;42;"cell organization and biogenesis;metabolic process;regulation of biological process";"extracellular;membrane;organelle lumen";"enzyme regulator activity;protein binding";Pf00014, Pf00041, Pf00092, Pf01391, Pf13519, Pf13768;1293;ENSG00000163359.15;COL6A3;2;"ECM-receptor interaction; PI3K-Akt signaling pathway; Protein digestion and absorption; Focal adhesion";"ECM proteoglycans; Collagen degradation; Integrin cell surface interactions; Assembly of collagen fibrils and other multimeric structures; Collagen chain trimerization; NCAM1 interactions; Signaling by PDGF";miRNA targets in ECM and membrane receptors;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264,1;78,5;75,9;46,5;78,7;93,2;90,2;73;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Medium;Medium;Medium;Medium;Not Found;Not Found;Not Found;Not Found;Medium;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;P07360;Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3;0;FALSE;157,131;68;23;190;23;202;22,3;8,31;483,88;23;"defense response;metabolic process;regulation of biological process;response to stimulus";extracellular;protein binding;Pf00061;733;ENSG00000176919.11;C8G;9;"Systemic lupus erythematosus; Prion diseases; Complement and coagulation cascades; Amoebiasis";"Terminal pathway of complement; Regulation of Complement cascade";"Complement Activation; Complement and Coagulation Cascades";11;40,9;46,1;103;76,8;102;138,7;211,8;197,4;100;22,3;32,5;34,5;80,5;98,9;92,9;101,3;99;107,9;17,5;61;31;23,5;1,9;2,7;1,4;2,7;100;41,7;57,1;50,7;21,4;145,7;3,2;71,2;111,6;88,4;15,8;11,9;27,3;68,1;27,4;74,3;104,1;100,6;95,3;11,1;32,7;100,1;114,3;102,4;33,9;25,2;103,1;94,4;46,6;53,4;157,3;17,7;136,3;200;70,5;111,6;100;70,7;87,9;103,9;125,3;122,4;185,3;113,6;146,2;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;P14598;Neutrophil cytosol factor 1 OS=Homo sapiens OX=9606 GN=NCF1 PE=1 SV=4;0;FALSE;156,958;55;33;203;22;390;44,7;9,13;288,29;33;;;;;;;;;;;;0;7,2;263,5;246,3;410,1;12,8;17,6;14,6;11,3;100;1,7;18,1;209,5;2,1;99,3;93,3;103,1;105;99,3;2,9;42,9;199,4;0,4;46,1;2,8;4,1;0,3;100;1,1;18,7;298,3;285,6;15,9;175;22,2;100,8;99,2;6,3;83,8;60,3;300,6;43,3;93,1;97,8;103,2;99,1;39,1;113,8;100,5;55,4;98,4;7,8;16,2;104,3;96,8;6,8;208,4;12,4;187,9;68,9;11,9;81,4;119,1;100;27,4;147,7;75,2;442,5;96,4;75,4;61,9;67,3;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;Not Found;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;K7EM49;6-phosphogluconate dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=1;0;FALSE;156,737;67;29;178;1;205;22,2;6,39;362,82;29;metabolic process;;catalytic activity;Pf00393, Pf03446;;ENSG00000142657.20;;1;;;NRF2 pathway;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Medium;Medium;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;Not Found;1;
FALSE;High;Master Protein;Q14204;Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5;0;FALSE;156,657;15;51;140;51;4646;532,1;6,4;98,67;51;"cell division;cell organization and biogenesis;cellular component movement;regulation of biological process;transport";"cytoplasm;cytoskeleton;cytosol;extracellular;membrane;organelle lumen";"catalytic activity;motor activity;nucleotide binding;protein binding;RNA binding";Pf00769, Pf03028, Pf03915, Pf04156, Pf07246, Pf07728, Pf08385, Pf08393, Pf12774, Pf12775, Pf12777, Pf12780, Pf12781, Pf13173, Pf13207, Pf13401;1778;ENSG00000197102.10;DYNC1H1;14;"Vasopressin-regulated water reabsorption; Phagosome; Salmonella infection";"COPI-independent Golgi-to-ER retrograde traffic; Regulation of PLK1 Activity at G2/M Transition; AURKA Activation by TPX2; Anchoring of the basal body to the plasma membrane; Recruitment of NuMA to mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Loss of Nlp from mitotic centrosomes; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Neutrophil degranulation; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; COPI-mediated anterograde transport; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR)";;50;80,2;139,9;107,1;172,3;33;46,6;101,3;49,5;100;75,9;102,4;61,6;21,9;93,1;88,5;102,8;115,3;100,2;;;;;;;;;;87,9;58,2;107;118,1;84,8;35,2;4,7;88,4;111,6;;;;;;;;;;23,7;5,9;86,3;52,8;119,4;108,4;35,8;95,3;99;;;;;;;;;;104,3;125,6;61,2;214,8;67;53,2;59,4;74,4;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;Not Found;Not Found;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Medium;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;Q9Y4E8;Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens OX=9606 GN=USP15 PE=1 SV=3;0;FALSE;156,437;37;40;249;26;981;112,3;5,22;404,43;40;"cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus";"cytoplasm;cytosol;mitochondrion;nucleus";"catalytic activity;protein binding";Pf00443, Pf06337, Pf13423, Pf14533, Pf14836;9958;ENSG00000135655.15;USP15;12;;"UCH proteinases; Ub-specific processing proteases; Downregulation of TGF-beta receptor signaling";;10;182,6;108,3;52,6;13,9;29,2;16,3;23,3;11;100;105,6;118,1;127,1;36,8;97,7;99,3;102,2;103,5;97,4;98,4;70,1;146,1;7,4;3,4;5,5;6,5;68,2;100;181,5;82,4;18,7;29,9;46,3;16,6;13,2;104,4;95,6;177,9;80,3;52;48,2;47,6;32,3;96,7;98,7;104,6;291,4;154,6;81,4;44,7;112,1;102,1;80;111,9;94,6;219,9;65,1;28,1;39,9;67,6;18,3;64,7;17,5;100;86,5;106,4;62,2;140;38;48,3;27;30,3;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;A0A0C4DH42;Immunoglobulin heavy variable 3-66 OS=Homo sapiens OX=9606 GN=IGHV3-66 PE=3 SV=1;0;FALSE;156,226;64;26;566;6;116;12,7;8,16;893,26;26;"cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus";"extracellular;membrane";protein binding;;28412;"ENSG00000211972.2; ENSG00000282045.1";IGHV3-66;"14; CHR_HSCHR14_3_CTG1";;;;0;53;111;111,3;143,1;32,5;76,9;39,5;82,9;100;19,8;44,3;74,4;47,1;90,3;101,4;103,5;109,3;95,5;;;;;;;;;;37,3;64,5;262,4;186,7;171,6;225,8;339,1;103,1;96,9;24,1;42,9;56,1;68,6;60,9;92,1;95;104,5;100,6;60,3;43,1;95,6;51,6;97;57,2;59,1;105,1;102,3;115,9;131,1;290,9;9,2;184,4;133,3;219,3;234,7;100;31,6;40,5;38,2;56,1;63,8;46,2;72,5;67,2;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Not Found;Not Found;Not Found;Not Found;Not Found;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
FALSE;High;Master Protein;Q7Z6Z7;E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3;0;FALSE;156,027;13;47;160;47;4374;481,6;5,22;135,6;47;"cell differentiation;cell organization and biogenesis;metabolic process;response to stimulus;transport";"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen";"catalytic activity;DNA binding;protein binding;RNA binding";Pf00632, Pf02825, Pf06012, Pf06025, Pf14377;10075;ENSG00000086758.15;HUWE1;X;Ubiquitin mediated proteolysis;"Neutrophil degranulation; Antigen processing: Ubiquitination & Proteasome degradation";;7;109,1;107,9;27,7;66,1;24,3;17,3;27,3;25,5;100;150,8;111,3;56,5;13,7;103;94,2;100,4;108,6;93,9;107,3;34,7;44,5;87,7;77,6;113,9;0,7;93,6;100;142,5;31,6;54,7;12,4;36,5;0,7;5,6;98,4;101,6;60,7;32,2;14,3;55,2;13,4;3,5;93,4;107,9;98,7;9,7;14,1;93,9;46,9;115;9;6,1;109,8;81,3;162,2;81,4;46,3;91,9;57,7;33,7;46,8;56,1;100;86,6;57,3;28,8;61,6;19,6;28,4;30,6;20,3;100;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;Medium;Medium;Medium;Not Found;Medium;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;High;1;
